image_id,healthy,multiple_diseases,rust,scab
Test_1189,0.00019880812,0.040111277,0.0052047386,0.95448524
Test_1190,1.10609255e-08,1.5685589e-07,0.9999999,7.312017e-11
Test_1191,0.000103864986,0.030268487,2.012123e-05,0.96960753
Test_1192,1.7677057e-16,8.3271146e-10,1.0,3.357618e-14
Test_1193,8.83251e-06,5.4666895e-08,0.9999907,4.037511e-07
Test_1194,0.9999951,5.065417e-09,4.8999755e-06,3.268694e-10
Test_1195,1.0,1.0567708e-11,2.2199158e-09,2.8246367e-11
Test_1196,8.612517e-05,0.4127429,7.676915e-05,0.58709425
Test_1197,2.178797e-10,2.5701545e-11,1.008662e-12,1.0
Test_1198,1.2819073e-06,5.3097796e-05,0.99994564,1.296732e-10
Test_1199,2.669744e-08,2.7636753e-07,0.99999964,8.371271e-10
Test_1200,2.630652e-06,0.00014690388,0.9998504,5.3199267e-09
Test_1201,1.7454517e-05,6.987158e-08,7.5431416e-08,0.99998236
Test_1202,3.2696313e-05,0.0012917998,9.2864175e-05,0.9985827
Test_1203,1.0,3.64867e-12,3.3782356e-08,4.885124e-12
Test_1204,1.2883335e-05,0.99361366,0.006351953,2.1519078e-05
Test_1205,4.028515e-16,1.6644145e-12,1.0,3.2889065e-12
Test_1206,1.8789784e-07,1.7830933e-05,0.99997354,8.51479e-06
Test_1207,9.629957e-12,5.4722875e-09,4.9464477e-10,1.0
Test_1208,7.831101e-12,1.2032237e-09,8.584066e-12,1.0
Test_1209,0.002324548,0.01755488,0.98011255,8.08875e-06
Test_1210,5.379612e-13,2.005987e-08,3.76897e-14,1.0
Test_1211,5.8758346e-06,0.044521566,1.1517475e-07,0.95547247
Test_1212,0.69773334,0.009664192,0.15180929,0.14079316
Test_1213,2.7903926e-11,1.2635834e-11,1.7998627e-13,1.0
Test_1214,1.679375e-14,5.041716e-11,3.383713e-14,1.0
Test_1215,7.852711e-09,2.6380274e-08,3.9239542e-11,1.0
Test_1216,4.2561407e-08,1.1101886e-06,0.9999988,2.0014024e-08
Test_1217,2.6780165e-09,3.1380107e-06,4.3023866e-07,0.9999964
Test_1218,9.050297e-13,3.153797e-07,2.0540866e-11,0.99999964
Test_1219,5.034631e-05,0.0012039829,0.99874496,7.3291596e-07
Test_1220,1.0128117e-06,2.413194e-05,7.666108e-07,0.99997413
Test_1221,0.99999964,1.9741322e-09,3.3081056e-07,5.12549e-10
Test_1222,0.049597,0.00013619136,0.95026684,7.151718e-09
Test_1223,0.99999404,2.5025118e-08,5.9942495e-06,2.7137617e-09
Test_1224,2.093428e-06,0.0051260246,0.99487126,5.5006007e-07
Test_1225,2.184826e-11,5.2990416e-08,1.0,4.4843215e-08
Test_1226,4.245113e-08,1.5182738e-06,0.99999845,2.0070065e-11
Test_1227,1.9322679e-05,6.165238e-09,0.9999807,3.5034985e-13
Test_1228,0.0003777401,1.5773221e-06,0.9996207,1.6678295e-10
Test_1229,0.9999969,1.0350366e-06,1.264224e-06,7.4544766e-07
Test_1230,1.2734272e-10,1.2904574e-06,0.9999987,3.4660236e-08
Test_1231,0.99999964,1.3309599e-10,3.5801878e-07,2.3528466e-09
Test_1232,1.0,9.956252e-11,2.365767e-09,3.5795371e-09
Test_1233,2.8051017e-09,9.579433e-08,0.9999999,1.0859175e-09
Test_1234,5.338692e-14,1.817478e-12,1.0,1.5571784e-14
Test_1235,0.99997616,2.2188258e-09,2.3860872e-05,2.4342173e-10
Test_1236,2.4006775e-16,1.1554312e-12,1.753631e-13,1.0
Test_1237,1.829419e-06,0.99278545,0.0072113033,1.4987322e-06
Test_1238,9.676842e-08,1.1267907e-06,0.99999857,2.3579635e-07
Test_1239,0.00011983705,0.0002835779,5.8563205e-07,0.99959606
Test_1240,3.6920766e-05,1.690305e-08,0.99996305,1.501537e-12
Test_1241,0.9997079,1.3498782e-05,0.0002772378,1.3556573e-06
Test_1242,8.3607716e-05,7.026238e-06,3.8719804e-08,0.9999094
Test_1243,1.9183396e-06,0.0009878135,0.9990102,1.058091e-08
Test_1244,1.906939e-09,1.7223249e-10,2.0520157e-11,1.0
Test_1245,4.084145e-06,1.5843829e-06,1.3327726e-06,0.99999297
Test_1246,0.7391274,0.012055795,0.12442437,0.124392495
Test_1247,2.5374536e-09,4.3211648e-09,1.0,2.099298e-09
Test_1248,5.59379e-06,5.097298e-05,0.99994326,9.6959454e-08
Test_1249,1.35654e-06,0.0003206455,0.9996779,1.4129175e-07
Test_1250,0.16040055,0.0003509845,0.18392085,0.65532756
Test_1251,8.453213e-08,6.907617e-07,5.200749e-07,0.9999987
Test_1252,4.4589983e-12,6.4514724e-13,1.0,2.1784393e-18
Test_1253,1.6646232e-13,5.7275122e-11,1.9594695e-12,1.0
Test_1254,0.99999857,2.6992308e-10,1.2077355e-07,1.2829083e-06
Test_1255,0.0005709998,0.15195994,0.0014219526,0.8460471
Test_1256,0.0003079081,0.9746412,0.025050402,4.7579232e-07
Test_1257,7.0956347e-16,5.9808224e-13,2.8008032e-13,1.0
Test_1258,0.9999988,1.5969974e-11,7.7311935e-09,1.2172483e-06
Test_1259,1.0,3.6397429e-13,3.7902587e-10,2.6210012e-11
Test_1260,0.011716448,0.04040089,0.0080959145,0.93978673
Test_1261,1.9122388e-10,3.2418e-06,0.9999968,8.281861e-15
Test_1262,0.999572,0.00042407465,2.582175e-06,1.3041885e-06
Test_1263,3.112464e-10,2.3257876e-08,1.0,8.05602e-12
Test_1264,0.0020074712,1.8837143e-05,3.9200154e-07,0.9979734
Test_1265,0.0007561037,1.685746e-05,1.4098958e-06,0.9992256
Test_1266,4.299445e-14,5.1545793e-08,0.9999989,1.0795604e-06
Test_1267,0.00026781525,9.833696e-08,1.413319e-07,0.99973196
Test_1268,1.784464e-05,6.567674e-05,0.99971014,0.00020630233
Test_1269,3.4385652e-09,2.5502395e-05,0.99997437,1.5375034e-07
Test_1270,2.713928e-07,0.0001357038,0.9998635,4.6295088e-07
Test_1271,8.483095e-14,2.2923677e-13,6.683999e-13,1.0
Test_1272,4.9290124e-11,2.0437944e-10,1.0,2.7433063e-13
Test_1273,1.0,3.9985566e-14,1.7723432e-10,6.049162e-10
Test_1274,1.0296464e-10,2.4645122e-13,1.021149e-13,1.0
Test_1275,7.8525045e-06,2.1064922e-10,0.99999213,1.4650328e-15
Test_1276,1.2959007e-09,1.481125e-10,5.0102674e-13,1.0
Test_1277,1.3212787e-07,7.786573e-07,0.99999905,1.5036963e-10
Test_1278,0.0012558751,1.5213816e-06,1.8141552e-07,0.9987424
Test_1279,8.423609e-08,6.1743117e-09,7.8254306e-11,0.9999999
Test_1280,6.4091554e-10,5.9508988e-08,0.9999999,7.563514e-12
Test_1281,2.4996956e-05,0.011197134,0.9887687,9.202911e-06
Test_1282,0.9498586,0.04976795,0.00031183,6.1569444e-05
Test_1283,2.6458473e-08,3.008106e-07,0.99999964,5.917859e-11
Test_1284,0.025890293,0.9126939,0.057340443,0.0040753353
Test_1285,0.9998529,9.0014777e-07,0.00014610756,6.804024e-12
Test_1286,0.9999988,1.4005571e-09,2.7708497e-08,1.1994113e-06
Test_1287,0.99999964,1.1269864e-10,1.1338596e-07,2.144992e-07
Test_1288,1.0,1.623312e-11,2.2872154e-08,7.237299e-11
Test_1289,1.3523572e-08,7.805899e-12,2.9802657e-11,1.0
Test_1290,2.0253653e-11,5.2957103e-06,5.3120882e-08,0.99999475
Test_1291,9.943781e-15,1.1106446e-11,1.06029395e-11,1.0
Test_1292,0.00013665536,0.00044877635,0.99941456,2.3433358e-08
Test_1293,4.8228824e-08,0.99048984,0.009180977,0.0003292432
Test_1294,2.0566836e-06,1.8412841e-09,9.0660216e-13,0.999998
Test_1295,2.4684973e-06,5.424359e-05,0.99994326,4.742914e-09
Test_1296,0.9999999,5.857694e-10,4.1148088e-08,6.5467624e-08
Test_1297,9.3669854e-07,1.5981223e-05,3.4092622e-07,0.9999827
Test_1298,9.506444e-12,2.749792e-09,1.0,1.9915462e-15
Test_1299,3.8316284e-06,1.8725484e-07,0.99999595,1.7440814e-12
Test_1300,9.760533e-05,7.6242236e-06,0.99989474,3.1836228e-11
Test_1301,1.9826862e-07,0.9998135,0.0001863234,3.2570424e-10
Test_1302,1.5648549e-09,8.199934e-11,2.1268279e-10,1.0
Test_1303,1.4034361e-09,1.7243876e-08,1.0,6.720054e-11
Test_1304,2.3109847e-06,0.0022004852,0.9977592,3.794901e-05
Test_1305,0.00016995569,5.1391504e-05,0.9997787,8.8854994e-09
Test_1306,1.3586027e-09,2.2444638e-10,1.5298921e-12,1.0
Test_1307,7.130448e-06,1.6438927e-06,0.9999912,7.272702e-11
Test_1308,1.1748792e-11,2.7523104e-13,1.0020664e-14,1.0
Test_1309,0.999992,4.4488817e-07,7.4354516e-06,3.1534707e-08
Test_1310,1.6898379e-07,1.2933374e-09,1.586991e-11,0.9999999
Test_1311,0.9999999,5.599099e-09,6.338095e-08,1.449639e-08
Test_1312,0.6396993,0.0006761643,0.35920778,0.0004168098
Test_1313,2.1012138e-05,4.1004634e-05,0.9999316,6.3871016e-06
Test_1314,0.008034694,1.0729134e-06,0.9919641,7.0881136e-08
Test_1315,0.9999989,4.780997e-10,1.6228462e-07,9.4660635e-07
Test_1316,1.0,5.384577e-18,1.3437108e-11,8.366584e-13
Test_1317,1.5613837e-12,5.067392e-08,9.252764e-07,0.99999905
Test_1318,4.738479e-05,0.007540034,1.2029759e-06,0.9924114
Test_1319,4.7558783e-07,1.0198156e-05,0.9999882,1.05175e-06
Test_1320,0.0005352767,3.6983483e-08,2.4299554e-08,0.9994647
Test_1321,1.4513485e-06,0.9979056,0.0020916837,1.2712784e-06
Test_1322,1.0,3.4231654e-12,8.448106e-10,4.808837e-08
Test_1323,2.3314941e-07,3.4947378e-05,0.99996483,4.6153987e-09
Test_1324,0.99999976,1.3937418e-09,1.9031708e-07,6.144992e-11
Test_1325,3.3379543e-12,9.511138e-09,3.188613e-11,1.0
Test_1326,7.4488355e-08,6.465701e-08,4.3784624e-07,0.9999994
Test_1327,2.0983898e-06,0.018027715,0.9819672,2.985145e-06
Test_1328,7.4155934e-05,0.001852875,5.3914123e-06,0.9980677
Test_1329,9.729033e-08,9.939565e-07,0.9999989,3.4632616e-12
Test_1330,0.9992994,0.000529166,0.00016969109,1.704451e-06
Test_1331,8.818389e-08,0.0016906686,0.99830925,1.2414563e-08
Test_1332,6.210583e-13,2.4014976e-12,1.0776003e-13,1.0
Test_1333,0.00022280488,0.4129037,0.5565166,0.030356897
Test_1334,2.952843e-07,5.655323e-11,2.1736579e-10,0.99999976
Test_1335,1.488481e-06,9.195088e-06,0.9999893,4.0355e-09
Test_1336,7.8271367e-10,4.678703e-10,1.0,2.127963e-11
Test_1337,0.005501953,0.8880744,0.106289804,0.00013375688
Test_1338,5.459516e-13,3.7417842e-12,1.0,2.848652e-12
Test_1339,0.999846,5.899881e-06,0.0001481092,6.773523e-08
Test_1340,3.2842404e-08,0.00010357618,4.0717177e-06,0.99989235
Test_1341,2.2687383e-14,2.927969e-10,1.0,4.4164528e-14
Test_1342,5.7164e-06,0.013301168,0.9866931,7.1390494e-10
Test_1343,1.158059e-08,1.2937015e-07,3.4861183e-11,0.9999999
Test_1344,4.1328976e-09,8.972119e-08,0.9999999,1.9977357e-08
Test_1345,0.00018470614,0.0033454653,0.9964663,3.560857e-06
Test_1346,0.03426062,0.029496595,0.00044951116,0.93579334
Test_1347,4.1192473e-11,5.2838094e-09,1.15475164e-10,1.0
Test_1348,0.07506792,0.6259804,0.023095693,0.27585593
Test_1349,3.3158968e-12,1.8723298e-08,1.0,4.2395216e-11
Test_1350,0.9999944,1.131822e-08,5.281556e-06,3.3750817e-07
Test_1351,2.2527116e-05,0.0050886916,0.9948886,2.7961482e-07
Test_1352,6.353213e-09,2.4234125e-05,0.9999758,7.294543e-10
Test_1353,0.9999989,3.4208265e-11,1.0086341e-06,7.905784e-09
Test_1354,1.0,1.3630734e-15,7.474368e-09,1.7062872e-17
Test_1355,0.9999831,1.888009e-08,1.6880571e-05,5.803183e-10
Test_1356,2.807456e-10,1.6191799e-12,7.9511734e-13,1.0
Test_1357,2.7639212e-08,0.00050194736,0.999498,5.571083e-12
Test_1358,6.740502e-15,5.976942e-14,6.423716e-15,1.0
Test_1359,0.99998415,2.7840954e-08,5.8260475e-06,9.973663e-06
Test_1360,1.2530438e-09,1.2333119e-08,1.0,3.042139e-10
Test_1361,7.1572748e-09,8.145088e-09,1.0,4.0486317e-10
Test_1362,2.2030247e-11,1.3166716e-10,1.0,4.476053e-14
Test_1363,8.722078e-09,9.0100673e-07,0.99999905,2.5932032e-10
Test_1364,0.0029387157,0.0007793081,0.9962813,7.3393375e-07
Test_1365,0.9999975,3.0015053e-09,1.5578016e-06,9.995473e-07
Test_1366,3.1232128e-05,1.3961697e-08,9.2936773e-07,0.9999678
Test_1367,9.9998445e-09,1.50393e-10,1.0,2.3488708e-16
Test_1368,6.172093e-10,1.7650298e-05,0.99998236,1.2412063e-10
Test_1369,1.0,2.1218848e-10,1.8098747e-08,3.901653e-08
Test_1370,2.429932e-06,2.4500882e-06,0.9999908,4.3446435e-06
Test_1371,7.9184977e-13,2.0121689e-11,5.649486e-13,1.0
Test_1372,0.99999964,4.434352e-11,4.0671034e-07,5.9216596e-09
Test_1373,4.8444006e-05,0.00013571241,4.8041715e-05,0.99976784
Test_1374,1.12084564e-07,2.8246354e-06,0.999997,5.5978444e-09
Test_1375,2.2360964e-05,0.030044083,0.96960956,0.0003239626
Test_1376,0.99999964,5.6649952e-11,3.6951317e-07,1.6861702e-09
Test_1377,5.067112e-07,1.6355985e-09,0.9999995,5.121438e-12
Test_1378,4.8710704e-06,0.00040243843,0.9995919,8.22393e-07
Test_1379,0.028359585,0.23240128,0.73832566,0.0009135403
Test_1380,2.165433e-05,0.98870206,0.010927241,0.00034895728
Test_1381,0.99999547,1.7896008e-07,3.7558789e-06,5.74002e-07
Test_1382,2.2584323e-10,2.270105e-07,0.99999976,2.3986358e-12
Test_1383,8.24842e-11,3.3687237e-09,5.4234324e-08,1.0
Test_1384,7.0030644e-12,3.656518e-10,2.3393637e-10,1.0
Test_1385,2.730725e-07,3.7916502e-06,4.8352367e-10,0.99999595
Test_1386,4.689475e-11,3.8392443e-08,1.0,2.8644816e-11
Test_1387,3.8620232e-10,3.965651e-08,5.3935447e-09,1.0
Test_1388,1.4397625e-07,7.9983065e-10,0.9999999,1.08809125e-11
Test_1389,3.2646257e-13,9.1888404e-07,0.99999666,2.4070846e-06
Test_1390,0.047246635,0.08784589,0.8648863,2.1207077e-05
Test_1391,5.650835e-16,3.16249e-11,1.0,1.4838379e-12
Test_1392,5.9855156e-05,0.051620826,0.9483192,1.04727015e-07
Test_1393,1.5131061e-05,6.999826e-06,0.9999778,9.639902e-09
Test_1394,4.691628e-07,0.7256641,4.3293414e-05,0.2742922
Test_1395,7.0739443e-06,0.93794805,0.06204468,1.8042293e-07
Test_1396,0.00027290155,0.037720066,0.96198,2.704757e-05
Test_1397,3.0570615e-09,1.5256094e-06,0.99999845,2.6927644e-08
Test_1398,1.6280666e-07,8.539302e-06,0.99999094,4.1301777e-07
Test_1399,3.0049928e-11,8.9142854e-10,1.0,1.0489165e-12
Test_1400,8.7808285e-12,3.2133782e-10,3.495366e-15,1.0
Test_1401,1.4736152e-14,6.3977094e-11,8.640156e-17,1.0
Test_1402,1.0,7.135186e-15,4.763253e-10,4.18193e-11
Test_1403,1.2487962e-10,2.8016478e-09,1.0,7.451311e-12
Test_1404,7.45101e-05,8.1886214e-10,0.9999255,3.623204e-12
Test_1405,3.1751068e-09,5.7278057e-06,0.9999943,7.597877e-10
Test_1406,1.5417252e-10,3.5127001e-09,1.0,1.1467868e-13
Test_1407,1.1929627e-10,1.032186e-08,1.5659218e-08,1.0
Test_1408,0.9999999,4.5288022e-12,8.743055e-09,6.153928e-08
Test_1409,0.0018046146,0.08647754,8.081325e-06,0.9117098
Test_1410,4.0453088e-07,1.6621003e-07,0.9999994,5.5267683e-12
Test_1411,1.3723929e-13,2.2455028e-07,5.8073133e-09,0.99999976
Test_1412,1.5789063e-06,4.2879662e-07,2.4169236e-08,0.999998
Test_1413,1.2798931e-15,4.781371e-12,9.7767795e-15,1.0
Test_1414,3.3337514e-07,4.0028104e-07,0.9999993,3.9140044e-10
Test_1415,0.13013016,6.0867933e-05,5.4837244e-07,0.86980844
Test_1416,0.99999774,3.6374917e-10,2.6438848e-08,2.2121856e-06
Test_1417,9.040888e-08,1.5649578e-06,9.748676e-09,0.99999833
Test_1418,0.00017446274,0.014479202,1.2403671e-05,0.9853339
Test_1419,3.6841122e-10,6.759923e-07,0.9999976,1.696481e-06
Test_1420,6.0254515e-05,0.00019668807,0.0065289526,0.99321413
Test_1421,0.00018070129,0.00064804935,1.769091e-07,0.99917114
Test_1422,1.4206465e-08,1.4494782e-09,1.0,1.6000291e-12
Test_1423,2.7283837e-12,1.2853127e-10,1.0,4.657771e-13
Test_1424,0.9999999,9.212177e-10,4.2458076e-08,1.0088914e-07
Test_1425,6.7637305e-09,1.4757504e-10,1.0,1.9700986e-11
Test_1426,6.1657905e-05,0.000310679,0.9995628,6.477518e-05
Test_1427,4.676473e-08,4.2319327e-05,4.176196e-07,0.9999572
Test_1428,5.4455548e-05,0.0014355736,4.3499958e-07,0.99850947
Test_1429,0.99998915,8.167633e-06,2.602816e-06,3.134279e-08
Test_1430,0.9999598,3.0667283e-07,3.443517e-05,5.404679e-06
Test_1431,1.0,2.0165159e-13,5.0525747e-11,6.931705e-11
Test_1432,3.6694254e-12,9.3212035e-12,1.0,4.070849e-13
Test_1433,0.00014069285,6.771434e-05,0.99979156,3.769339e-08
Test_1434,6.155449e-10,4.9598086e-09,1.0,1.2312556e-15
Test_1435,5.0194643e-15,1.7383752e-13,7.859812e-17,1.0
Test_1436,0.00047339036,0.00015737163,0.9993692,2.368174e-09
Test_1437,1.2189837e-13,3.3459596e-11,0.9999993,7.111514e-07
Test_1438,2.9956093e-10,3.7094008e-09,1.0,1.3299034e-12
Test_1439,1.0,3.758905e-14,4.3847738e-11,1.4780447e-08
Test_1440,0.00023300672,0.85443676,0.14524943,8.073343e-05
Test_1441,6.620168e-09,2.2052802e-09,1.0,4.9298163e-13
Test_1442,0.00047035265,0.998863,0.0005516831,0.00011496293
Test_1443,0.99999654,8.122084e-09,3.2676894e-06,2.3516394e-07
Test_1444,5.241012e-05,0.022149112,0.97777086,2.7642538e-05
Test_1445,0.018241914,0.00051997695,0.0018701424,0.979368
Test_1446,1.0,4.2936436e-12,1.6619736e-10,3.118622e-09
Test_1447,6.836756e-06,6.3768166e-05,3.018632e-06,0.99992645
Test_1448,0.9999726,1.5675322e-07,2.7327274e-05,1.01687776e-10
Test_1449,8.233731e-07,0.00033486358,0.9996642,1.0307345e-07
Test_1450,1.0,1.08768355e-13,8.03651e-09,1.6959768e-12
Test_1451,1.9099453e-09,2.601465e-07,6.8529032e-12,0.99999976
Test_1452,1.9892366e-09,9.457898e-09,2.6242827e-11,1.0
Test_1453,1.7101282e-10,1.6717976e-10,1.0,6.36115e-13
Test_1454,0.9999951,1.7345151e-09,4.930463e-06,5.0483164e-09
Test_1455,2.8766307e-11,7.4129483e-13,1.0134546e-11,1.0
Test_1456,4.3439854e-06,0.98686105,0.0131314695,3.1007662e-06
Test_1457,3.4256232e-06,0.7165537,0.28344274,2.1646578e-07
Test_1458,9.891556e-10,4.1352106e-07,6.088115e-08,0.9999995
Test_1459,1.8978852e-06,0.0014660568,0.99853146,5.7746973e-07
Test_1460,1.3977834e-06,1.649508e-08,0.99999857,1.9408687e-12
Test_1461,1.4135368e-09,1.89644e-07,0.99999976,1.3499536e-10
Test_1462,3.214629e-07,2.4114556e-07,0.9999994,2.2561366e-14
Test_1463,4.422303e-10,4.670549e-08,1.0,3.907011e-10
Test_1464,1.2369657e-05,0.7933485,0.20663418,4.9120304e-06
Test_1465,5.0677895e-17,2.6450873e-11,1.0,1.1925019e-12
Test_1466,0.9997402,1.8212124e-05,0.00021563043,2.5993912e-05
Test_1467,0.9999999,6.278566e-10,1.6558755e-07,5.459659e-10
Test_1468,7.7492376e-07,0.0002603458,6.1162937e-09,0.9997389
Test_1469,0.9999988,2.4484712e-09,1.8794631e-07,9.507563e-07
Test_1470,6.954671e-18,3.5371386e-13,2.665435e-12,1.0
Test_1471,2.5753229e-08,1.0664999e-06,0.9999989,4.0416218e-10
Test_1472,0.006655416,4.2057003e-05,0.9933021,4.889056e-07
Test_1473,1.0,3.1758443e-10,2.6967157e-08,4.9855475e-10
Test_1474,5.1416107e-09,7.0902786e-08,0.9999999,4.63124e-09
Test_1475,0.064968705,0.009241295,0.92578965,3.3828996e-07
Test_1476,1.5929705e-12,6.7713977e-09,1.1630388e-13,1.0
Test_1477,5.1300195e-14,4.6585045e-11,1.8328162e-12,1.0
Test_1478,2.42923e-09,1.754209e-10,1.0,1.5359928e-14
Test_1479,0.005154446,0.899852,0.08790179,0.0070918193
Test_1480,1.1801257e-11,1.3047656e-08,1.0,9.007995e-15
Test_1481,3.669432e-08,3.9239964e-08,1.6174828e-07,0.99999976
Test_1482,1.11922915e-07,2.4925223e-06,0.08812492,0.9118725
Test_1483,2.2820219e-05,2.8366736e-07,3.0556443e-08,0.9999769
Test_1484,1.0,2.1404597e-15,1.8205835e-08,2.1872157e-18
Test_1485,1.0,1.0094347e-10,2.1897147e-08,1.3654981e-08
Test_1486,5.3551325e-08,8.3080726e-05,0.9999169,1.1236169e-08
Test_1487,2.5842073e-08,1.8733802e-08,1.0,2.5197834e-12
Test_1488,0.00031879157,0.0077908663,0.99153954,0.00035076367
Test_1489,3.2128483e-08,2.5046564e-08,1.0,2.3152115e-10
Test_1490,0.121367745,0.004616519,6.0532253e-05,0.8739552
Test_1491,3.8739945e-05,0.16342372,0.83653396,3.6284698e-06
Test_1492,2.3562808e-11,5.503829e-08,1.0,1.6336554e-11
Test_1493,1.0,3.9507535e-09,3.7248302e-08,2.130605e-09
Test_1494,1.0,8.35443e-10,2.8393604e-08,3.2078988e-09
Test_1495,0.6577373,0.15638752,0.09350768,0.0923675
Test_1496,2.0934901e-11,4.74284e-09,1.0938903e-12,1.0
Test_1497,9.634026e-05,1.594758e-05,0.9998877,1.3625553e-09
Test_1498,8.637447e-11,9.0579816e-10,2.8420666e-10,1.0
Test_1499,3.6750286e-08,4.096422e-08,0.9999999,4.8960094e-12
Test_1500,0.003855243,7.2810144e-06,9.654823e-08,0.9961373
Test_1501,8.255007e-09,1.6835999e-09,3.0538516e-11,1.0
Test_1502,0.16996749,0.30583385,0.18086004,0.3433386
Test_1503,1.0,1.2812525e-13,4.315537e-10,6.4196834e-12
Test_1504,2.2298899e-07,0.0025431886,0.9974565,1.2838844e-07
Test_1505,5.7532217e-12,4.995718e-06,0.999995,1.1986531e-08
Test_1506,0.8803342,0.117094934,0.00254377,2.7039001e-05
Test_1507,0.9999994,1.6984005e-08,2.1071256e-07,4.38565e-07
Test_1508,3.9238366e-06,1.4302542e-05,0.99998176,5.9124317e-10
Test_1509,1.0644468e-13,3.3399383e-10,1.6121777e-13,1.0
Test_1510,1.2672574e-14,1.335418e-10,1.0,1.7924322e-13
Test_1511,0.002697132,0.0016157866,0.0006420526,0.99504495
Test_1512,1.1147374e-09,4.1080632e-09,1.0,1.0048647e-10
Test_1513,1.1640737e-09,1.5738874e-06,0.99999845,6.9314166e-11
Test_1514,3.146853e-09,6.0388845e-07,0.9999994,2.6693767e-08
Test_1515,6.5989406e-12,2.7443364e-10,1.0,4.3340155e-17
Test_1516,4.9888172e-08,1.6669357e-05,0.00020794166,0.99977535
Test_1517,2.2871267e-05,2.1466008e-07,0.9999769,7.954744e-11
Test_1518,3.971421e-05,0.0011371538,1.20402e-06,0.9988219
Test_1519,1.4959045e-09,9.561721e-07,8.389864e-08,0.9999989
Test_1520,3.998423e-12,1.0129367e-11,3.866362e-15,1.0
Test_1521,1.0,1.9011753e-13,3.1190028e-09,9.45013e-12
Test_1522,1.3580428e-09,1.8175845e-07,0.99999976,4.511193e-10
Test_1523,9.4439464e-08,9.532579e-06,3.4512775e-07,0.99999
Test_1524,1.0,8.157172e-12,2.6027097e-10,2.253473e-09
Test_1525,0.9999999,1.2961922e-13,3.7512699e-10,6.755687e-08
Test_1526,5.131309e-10,2.3468103e-06,2.8988637e-08,0.9999976
Test_1527,0.018740663,0.00014540118,0.9810923,2.1582546e-05
Test_1528,2.4939577e-09,2.5599647e-10,4.3820667e-14,1.0
Test_1529,1.2649428e-12,4.9968303e-13,1.0,4.7921074e-16
Test_1530,0.9999982,2.0878839e-07,1.4508441e-06,1.5334457e-07
Test_1531,1.1015552e-06,2.5033074e-07,0.9999987,5.1646727e-09
Test_1532,0.9999769,1.3067346e-09,9.3622594e-07,2.2155524e-05
Test_1533,1.6836046e-06,0.0006786021,0.9993187,9.191424e-07
Test_1534,0.1102979,0.0031776833,0.18070307,0.70582134
Test_1535,5.0381426e-05,0.007475534,0.99247384,2.053763e-07
Test_1536,2.8803638e-06,0.9720558,0.027941259,1.03193564e-07
Test_1537,5.7307875e-10,1.0605655e-06,2.488804e-09,0.9999989
Test_1538,0.00012339752,0.00022735228,0.9996488,4.3521445e-07
Test_1539,0.0014232085,1.2598866e-05,0.99856347,6.87378e-07
Test_1540,1.129161e-09,1.5247279e-08,3.5139667e-06,0.99999654
Test_1541,3.7507518e-05,5.861794e-06,9.0168484e-08,0.9999565
Test_1542,0.0021038486,0.00059164007,0.9972675,3.7122634e-05
Test_1543,2.8329453e-15,2.229243e-12,1.0,4.3844686e-13
Test_1544,9.716824e-06,0.855839,0.14413665,1.46594775e-05
Test_1545,5.4213767e-09,2.8979894e-06,2.2427628e-10,0.99999714
Test_1546,0.9999331,2.8704378e-07,6.646991e-05,1.2082936e-07
Test_1547,1.0,2.2935189e-12,6.933299e-09,1.8112957e-10
Test_1548,0.0011954122,0.04088224,1.8916566e-06,0.95792043
Test_1549,2.1155712e-10,6.2685683e-07,1.3969104e-10,0.9999994
Test_1550,1.8798972e-13,8.128483e-09,3.654597e-12,1.0
Test_1551,2.6143434e-09,6.9779946e-09,1.0411583e-09,1.0
Test_1552,3.6672443e-11,4.3829954e-10,3.920262e-13,1.0
Test_1553,2.1535941e-10,1.1808828e-10,8.445918e-13,1.0
Test_1554,9.946114e-06,0.002890409,0.9970975,2.1320923e-06
Test_1555,0.9951302,0.003111529,6.911812e-05,0.0016891819
Test_1556,6.803965e-07,3.0885317e-06,0.9999962,5.4459646e-09
Test_1557,4.2528754e-08,9.156232e-09,3.5260244e-13,1.0
Test_1558,3.1601185e-06,0.0026075628,0.99738914,1.5153068e-07
Test_1559,1.6803959e-05,0.00041543087,0.9995666,1.181484e-06
Test_1560,0.9999987,9.841888e-09,1.2941855e-06,2.887021e-11
Test_1561,0.00025821256,0.056567293,0.00014144536,0.94303304
Test_1562,4.4347897e-07,0.0001947443,0.99980456,2.537996e-07
Test_1563,3.8597492e-13,2.3148209e-08,1.0,1.0687057e-11
Test_1564,0.019713348,0.0027356772,0.97753066,2.0219573e-05
Test_1565,1.4872093e-06,0.7614774,0.2385211,3.9166345e-08
Test_1566,8.372436e-11,9.2150426e-10,2.314524e-09,1.0
Test_1567,3.178618e-11,4.7475954e-11,1.0,6.2432236e-16
Test_1568,2.1006066e-05,8.552777e-05,0.9998934,2.4057483e-08
Test_1569,5.8717103e-07,3.0133236e-08,0.9999994,5.0306825e-12
Test_1570,0.21222986,0.00010610623,0.012001669,0.77566236
Test_1571,2.2430164e-08,3.2507346e-06,0.9999968,1.3251496e-11
Test_1572,2.7714595e-08,4.358977e-07,0.9999995,2.171486e-10
Test_1573,8.6632345e-15,9.9353276e-11,1.0,1.0139514e-15
